COUNTY,CITY,ZIPCODE,VIOLATION_TYPE_NAME,ANALYTE_NAME,VIOL_BEGIN_DATE,VIOL_END_DATE
SONOMA,FREESTONE,95472,"MCL,  AVERAGE",TTHM,7/1/14,9/30/14
SONOMA,FREESTONE,95472,"MCL,  AVERAGE",TTHM,7/1/14,9/30/14
SONOMA,FREESTONE,95472,"MCL, LRAA",TOTAL HALOACETIC ACIDS (HAA5),1/1/15,3/31/15
SONOMA,FREESTONE,95472,"MCL, LRAA",TOTAL HALOACETIC ACIDS (HAA5),1/1/15,3/31/15
SONOMA,FREESTONE,95472,"MCL, LRAA",TOTAL HALOACETIC ACIDS (HAA5),7/1/15,9/30/15
SONOMA,FREESTONE,95472,"MCL, LRAA",TOTAL HALOACETIC ACIDS (HAA5),7/1/15,9/30/15
SONOMA,FREESTONE,95472,"MCL, LRAA",TOTAL HALOACETIC ACIDS (HAA5),10/1/15,12/31/15
SONOMA,FREESTONE,95472,"MCL, LRAA",TOTAL HALOACETIC ACIDS (HAA5),10/1/15,12/31/15
SONOMA,TIMBER COVE,95450,"MCL, LRAA",TTHM,1/1/16,3/31/16
SONOMA,TIMBER COVE,95450,"MCL, LRAA",TTHM,1/1/16,3/31/16
SONOMA,PETALUMA,94952,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
SONOMA,PETALUMA,94952,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
SONOMA,PETALUMA,94952,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
SONOMA,PETALUMA,94952,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
SONOMA,PETALUMA,94952,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
SONOMA,PETALUMA,94952,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
SONOMA,HEALDSBURG,95448,FAILURE MAINTAIN MICROBIAL TREAT.(GWR),CHLORINE,12/1/14,12/31/14
SONOMA,HEALDSBURG,95448,FAILURE MAINTAIN MICROBIAL TREAT.(GWR),CHLORINE,12/1/14,12/31/14
SONOMA,SANTA ROSA,95403,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
SONOMA,SANTA ROSA,95403,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
SONOMA,SANTA ROSA,95403,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
SONOMA,SANTA ROSA,95403,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
SONOMA,SANTA ROSA,95403,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
SONOMA,SANTA ROSA,95403,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
SONOMA,SANTA ROSA,95403,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
SONOMA,SANTA ROSA,95403,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",TRICHLOROETHYLENE,7/1/13,9/30/13
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",TRICHLOROETHYLENE,7/1/13,9/30/13
SONOMA,SANTA ROSA,95407,FAILURE MAINTAIN MICROBIAL TREAT.(GWR),CHLORINE,7/1/15,7/31/15
SONOMA,SANTA ROSA,95407,FAILURE MAINTAIN MICROBIAL TREAT.(GWR),CHLORINE,7/1/15,7/31/15
SONOMA,SANTA ROSA,95407,FAILURE MAINTAIN MICROBIAL TREAT.(GWR),CHLORINE,6/1/15,6/30/15
SONOMA,SANTA ROSA,95407,FAILURE MAINTAIN MICROBIAL TREAT.(GWR),CHLORINE,6/1/15,6/30/15
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",TRICHLOROETHYLENE,7/1/14,9/30/14
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",TRICHLOROETHYLENE,7/1/14,9/30/14
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",TRICHLOROETHYLENE,10/1/14,12/31/14
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",TRICHLOROETHYLENE,10/1/14,12/31/14
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",TRICHLOROETHYLENE,1/1/15,3/31/15
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",TRICHLOROETHYLENE,1/1/15,3/31/15
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",TRICHLOROETHYLENE,4/1/15,6/30/15
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",TRICHLOROETHYLENE,4/1/15,6/30/15
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",TRICHLOROETHYLENE,7/1/15,9/30/15
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",TRICHLOROETHYLENE,7/1/15,9/30/15
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",TRICHLOROETHYLENE,10/1/15,12/31/15
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",TRICHLOROETHYLENE,10/1/15,12/31/15
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",TRICHLOROETHYLENE,1/1/16,3/31/16
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",TRICHLOROETHYLENE,1/1/16,3/31/16
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",TRICHLOROETHYLENE,4/1/16,6/30/16
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",TRICHLOROETHYLENE,4/1/16,6/30/16
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",TRICHLOROETHYLENE,7/1/16,9/30/16
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",TRICHLOROETHYLENE,7/1/16,9/30/16
SONOMA,BODEGA,94922,"MCL,  AVERAGE",FLUORIDE,10/1/14,12/31/14
SONOMA,BODEGA,94922,"MCL,  AVERAGE",FLUORIDE,10/1/14,12/31/14
SONOMA,BODEGA,94922,"MCL,  AVERAGE",FLUORIDE,10/1/14,12/31/14
SONOMA,BODEGA,94922,"MCL, LRAA",TTHM,7/1/15,9/30/15
SONOMA,BODEGA,94922,"MCL, LRAA",TTHM,7/1/15,9/30/15
SONOMA,BODEGA,94922,"MCL, LRAA",TOTAL HALOACETIC ACIDS (HAA5),7/1/15,9/30/15
SONOMA,BODEGA,94922,"MCL, LRAA",TOTAL HALOACETIC ACIDS (HAA5),7/1/15,9/30/15
SONOMA,BODEGA,94922,"MCL, LRAA",TTHM,10/1/15,12/31/15
SONOMA,BODEGA,94922,"MCL, LRAA",TTHM,10/1/15,12/31/15
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",ARSENIC,10/1/17,12/31/17
SONOMA,SANTA ROSA,95407,"MCL,  AVERAGE",ARSENIC,10/1/17,12/31/17
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
STANISLAUS,MODESTO,95358,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,7/1/15,9/30/15
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,7/1/15,9/30/15
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,10/1/15,12/31/15
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,10/1/15,12/31/15
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,1/1/16,3/31/16
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,1/1/16,3/31/16
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,4/1/16,6/30/16
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,4/1/16,6/30/16
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,7/1/16,9/30/16
STANISLAUS,DENAIR,95316,"MCL,  AVERAGE",ARSENIC,7/1/16,9/30/16
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
STANISLAUS,CERES,95307,"MCL,  AVERAGE",NITRATE,10/1/12,12/31/12
STANISLAUS,CERES,95307,"MCL,  AVERAGE",NITRATE,10/1/12,12/31/12
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,1/1/13,3/31/13
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,1/1/13,3/31/13
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,4/1/13,6/30/13
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,4/1/13,6/30/13
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,7/1/13,9/30/13
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,7/1/13,9/30/13
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,10/1/13,12/31/13
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,10/1/13,12/31/13
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,4/1/14,6/30/14
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,4/1/14,6/30/14
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,7/1/14,9/30/14
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,7/1/14,9/30/14
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,10/1/14,12/31/14
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,10/1/14,12/31/14
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,4/1/15,6/30/15
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,4/1/15,6/30/15
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,7/1/15,9/30/15
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,7/1/15,9/30/15
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,10/1/15,12/31/15
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,10/1/15,12/31/15
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,10/1/15,12/31/15
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,10/1/15,12/31/15
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,1/1/16,3/31/16
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,1/1/16,3/31/16
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,1/1/16,3/31/16
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,1/1/16,3/31/16
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,4/1/16,6/30/16
STANISLAUS,CERES,95307,"MCL,  AVERAGE",ARSENIC,4/1/16,6/30/16
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,4/1/16,6/30/16
STANISLAUS,CERES,95307,"MCL, SINGLE SAMPLE",NITRATE,4/1/16,6/30/16
STANISLAUS,MODESTO,95353,"MCL, SINGLE SAMPLE",NITRATE,12/1/12,12/31/12
STANISLAUS,MODESTO,95353,"MCL, SINGLE SAMPLE",NITRATE,12/1/12,12/31/12
STANISLAUS,MODESTO,95353,"MCL, SINGLE SAMPLE",NITRATE,8/1/13,8/31/13
STANISLAUS,MODESTO,95353,"MCL, SINGLE SAMPLE",NITRATE,8/1/13,8/31/13
STANISLAUS,TURLOCK,95381,"MCL, SINGLE SAMPLE",NITRATE,1/1/17,3/31/17
STANISLAUS,TURLOCK,95381,"MCL, SINGLE SAMPLE",NITRATE,1/1/17,3/31/17
STANISLAUS,TURLOCK,95381,STATE PRIMARY MCL VIOL - NOT CR6,"1,2,3-TRICHLOROPROPANE",4/1/18,6/30/18
STANISLAUS,CERES,95307,"MCL,  AVERAGE",COMBINED URANIUM,10/1/15,12/31/15
STANISLAUS,CERES,95307,"MCL,  AVERAGE",COMBINED URANIUM,10/1/15,12/31/15
STANISLAUS,CERES,95307,STATE PRIMARY MCL VIOL - NOT CR6,"1,2,3-TRICHLOROPROPANE",1/1/18,3/31/18
STANISLAUS,PATTERSON,95363,"MCL, LRAA",TTHM,7/1/14,9/30/14
STANISLAUS,PATTERSON,95363,"MCL, LRAA",TTHM,7/1/14,9/30/14
STANISLAUS,PATTERSON,95363,"MCL, LRAA",TTHM,10/1/14,12/31/14
STANISLAUS,PATTERSON,95363,"MCL, LRAA",TTHM,10/1/14,12/31/14
STANISLAUS,PATTERSON,95363,"MCL, LRAA",TTHM,1/1/15,3/31/15
STANISLAUS,PATTERSON,95363,"MCL, LRAA",TTHM,1/1/15,3/31/15
STANISLAUS,PATTERSON,95363,"MCL, LRAA",TTHM,4/1/16,6/30/16
STANISLAUS,PATTERSON,95363,"MCL, LRAA",TTHM,4/1/16,6/30/16
STANISLAUS,PATTERSON,95363,"MCL, LRAA",TTHM,7/1/16,9/30/16
STANISLAUS,PATTERSON,95363,"MCL, LRAA",TTHM,7/1/16,9/30/16
STANISLAUS,PATTERSON,95363,"MCL, LRAA",TTHM,10/1/16,12/31/16
STANISLAUS,PATTERSON,95363,"MCL, LRAA",TTHM,10/1/16,12/31/16
STANISLAUS,PATTERSON,95363,"MCL, LRAA",TTHM,1/1/17,3/31/17
STANISLAUS,PATTERSON,95363,"MCL, LRAA",TTHM,1/1/17,3/31/17
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,10/1/15,12/31/15
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,10/1/15,12/31/15
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,7/1/15,9/30/15
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,7/1/15,9/30/15
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
SUTTER,ROBBINS,95676,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
SUTTER,MERIDIAN,95957,"MCL, SINGLE SAMPLE",ARSENIC,7/1/13,9/30/13
SUTTER,MERIDIAN,95957,"MCL, SINGLE SAMPLE",ARSENIC,7/1/13,9/30/13
SUTTER,MERIDIAN,95957,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
SUTTER,MERIDIAN,95957,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
SUTTER,MERIDIAN,95957,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
SUTTER,MERIDIAN,95957,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
SUTTER,MERIDIAN,95957,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
SUTTER,MERIDIAN,95957,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
SUTTER,MERIDIAN,95957,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
SUTTER,MERIDIAN,95957,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
SUTTER,MERIDIAN,95957,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
SUTTER,MERIDIAN,95957,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
SUTTER,MERIDIAN,95957,"MCL,  AVERAGE",ARSENIC,7/1/15,9/30/15
SUTTER,MERIDIAN,95957,"MCL,  AVERAGE",ARSENIC,7/1/15,9/30/15
SUTTER,MERIDIAN,95957,"MCL,  AVERAGE",ARSENIC,10/1/15,12/31/15
SUTTER,MERIDIAN,95957,"MCL,  AVERAGE",ARSENIC,10/1/15,12/31/15
SUTTER,YUBA CITY,95991,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
SUTTER,YUBA CITY,95991,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
SUTTER,YUBA CITY,95991,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
SUTTER,YUBA CITY,95991,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
SUTTER,YUBA CITY,95991,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
SUTTER,YUBA CITY,95991,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
SUTTER,YUBA CITY,95991,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
SUTTER,YUBA CITY,95991,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
SUTTER,YUBA CITY,95991,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
SUTTER,YUBA CITY,95991,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
SUTTER,YUBA CITY,95991,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
SUTTER,YUBA CITY,95991,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
SUTTER,YUBA CITY,95991,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
SUTTER,YUBA CITY,95991,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
SUTTER,YUBA CITY,95991,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
SUTTER,YUBA CITY,95991,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
SUTTER,YUBA CITY,95991,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
SUTTER,YUBA CITY,95991,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
SUTTER,YUBA CITY,95991,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
SUTTER,YUBA CITY,95991,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
